Date,Open,High,Low,Close,Volume
2023-06-15,13361.7,13836.2,13071.3,13700.6,4897.5347064316
2023-06-16,13836.2,14184.7,13700.6,13904,8990.518688209
2023-06-19,13981.4,14184.7,13565.1,13632.9,1705.1517925598
2023-06-20,13681.3,13758.7,13090.6,13168.1,2239.1090770864
2023-06-21,13294,13332.7,12974.4,13061.6,2462.1937452832
2023-06-22,13051.9,13255.2,12809.8,13168.1,2948.642257879
2023-06-23,13119.7,13168.1,12974.4,13051.9,2774.0991610028
2023-06-26,13168.1,13952.4,13071.3,13749,2028.4180015672
2023-06-27,13797.5,14039.5,13313.3,13574.8,2200.8954996638
2023-06-28,13623.2,13933,13439.2,13574.8,1662.807017578
2023-06-29,13526.3,13739.4,13294,13429.5,1197.0144927782
2023-06-30,13419.8,13710.3,13255.2,13565.1,1986.0732265854
2023-07-03,13555.4,13942.7,13303.6,13749,3482.5995424056
2023-07-04,13758.7,13933,13390.8,13419.8,2228.7810831884
2023-07-05,13497.3,13584.4,12829.2,12974.4,3835.8169337172
2023-07-06,12974.4,13110,12606.5,13110,5591.5758963772
2023-07-07,13250,13470,12900,13430,6430
2023-07-10,13400,13500,12940,13370,1521
2023-07-11,13560,13710,13210,13710,2199
2023-07-12,13800,14490,13650,14430,3353
2023-07-13,14430,14640,14110,14140,3553
2023-07-14,14020,14450,14020,14410,3196
2023-07-17,14410,14660,14300,14540,1812
2023-07-18,14500,14580,14240,14460,1075
2023-07-19,14530,14530,14070,14420,1250
2023-07-20,14380,14380,14020,14060,2566
2023-07-21,14060,14240,14020,14180,2825
2023-07-24,14240,14550,14160,14450,1110
2023-07-25,14460,14460,14150,14320,1319
2023-07-26,14380,14380,13760,13950,3286
2023-07-27,14020,14120,13500,13720,5926
2023-07-28,13600,13920,13160,13690,2150
2023-07-31,13750,13940,13620,13800,1997
2023-08-01,13810,13850,13560,13820,1273
2023-08-02,13660,13880,13500,13530,1651
2023-08-03,13500,13520,12700,12970,5148
2023-08-04,13090,13760,13050,13670,2304
2023-08-07,13690,13690,13430,13590,1300
2023-08-08,13580,13660,13080,13110,2238
2023-08-09,13210,13510,13080,13420,1806
2023-08-10,13390,13720,13320,13650,1589
2023-08-11,13540,13580,13300,13400,982
2023-08-14,13300,13340,13130,13180,733
2023-08-16,13080,13220,12880,13120,1606
2023-08-17,13120,13140,12820,12950,1745
2023-08-18,12900,13010,12800,12950,683
2023-08-21,13110,13120,12600,12820,1905
2023-08-22,12930,12960,12650,12740,2324
2023-08-23,12800,12820,12390,12520,2382
2023-08-24,12640,13080,12600,13000,1148
2023-08-25,12750,12910,12550,12670,1680
2023-08-28,12890,13200,12570,13140,965
2023-08-29,13200,13250,12900,13050,1256
2023-08-30,13050,13840,12990,13650,1210
2023-08-31,13630,14010,13550,13880,3775
2023-09-01,13690,14180,13630,14110,1183
2023-09-04,14010,14280,13540,13680,1094
2023-09-05,13510,14100,13510,14000,1786
2023-09-06,14000,14210,13790,14000,3186
2023-09-07,13950,14000,13110,13400,4254
2023-09-08,13600,13640,13300,13450,2309
2023-09-11,13500,13570,13330,13440,2325
2023-09-12,13590,13590,13010,13250,3222
2023-09-13,13140,13210,12850,13030,3215
2023-09-14,12990,13120,12860,13020,2073
2023-09-15,13040,13280,12920,13000,6207
2023-09-18,13040,13150,12930,12960,1406
2023-09-19,13190,13190,12770,12920,1664
2023-09-20,12920,13440,12870,13270,2232
2023-09-21,13110,13430,13090,13090,1883
2023-09-22,13500,13840,13230,13790,3159
2023-09-25,13960,14460,13820,13960,3335
2023-09-26,13910,14100,13580,13860,2399
2023-09-27,13750,14070,13100,13120,4147
2023-09-28,13130,13170,12750,12780,3677
2023-09-29,12900,13170,12800,13000,4120
2023-10-02,13160,13160,12500,12500,3433
2023-10-03,12370,12620,12060,12420,3045
2023-10-04,12420,12600,12160,12270,2276
2023-10-05,12270,12370,11960,12000,2000
2023-10-06,12130,12330,11860,12200,3172
2023-10-09,12150,12760,12090,12550,1621
2023-10-10,12580,12970,12470,12810,3876
2023-10-11,12960,13030,12520,12630,2863
2023-10-12,12630,12870,12160,12610,3851
2023-10-13,12750,12780,12040,12080,6087
2023-10-16,12510,12530,12120,12350,7246
2023-10-17,12220,12930,12210,12800,4426
2023-10-18,12760,13080,12650,12840,5998
2023-10-19,12800,13010,12790,12970,6548
2023-10-20,12830,13050,12580,12800,6889
2023-10-23,12980,12980,12250,12250,4389
2023-10-24,12270,12820,12270,12670,4044
2023-10-25,12550,12700,12320,12680,3371
2023-10-26,12510,12940,12450,12730,5891
2023-10-27,12740,12940,12650,12810,2479
2023-10-30,12910,13440,12770,13340,3830
2023-10-31,13470,13740,13320,13560,4343
2023-11-02,13600,13880,13600,13750,5434
2023-11-03,13750,13940,13570,13900,4510
2023-11-06,13980,14070,13900,13960,3405
2023-11-07,14000,14000,13350,13550,4222
2023-11-08,13420,13600,13360,13450,2255
2023-11-09,13530,14140,13450,14140,4150
2023-11-10,14150,14150,13820,13950,2940
2023-11-13,13810,14010,13710,13730,1346
2023-11-14,13840,14900,13820,14790,5214
2023-11-15,14700,14900,14410,14890,3964
2023-11-16,14830,15350,14830,15210,5104
2023-11-17,15210,15330,15010,15250,3213
2023-11-20,15230,15320,14820,14880,1541
2023-11-21,14850,14980,14250,14570,3660
2023-11-22,14490,15130,14460,15110,2879
2023-11-23,15050,15290,14820,14850,2189
2023-11-24,14990,15060,14750,15000,3734
2023-11-27,15000,15140,14790,14940,2855
2023-11-28,14880,15000,14790,14970,2917
2023-11-29,14840,14980,14520,14600,4826
2023-11-30,14640,15230,14640,14880,6211
2023-12-01,14940,15620,14940,15590,4814
2023-12-04,15590,15750,15490,15600,1618
2023-12-05,15590,16380,15590,16300,5064
2023-12-06,16300,16440,16140,16310,2543
2023-12-07,16310,16320,15930,16120,2638
2023-12-08,16150,16360,16070,16260,2181
2023-12-11,16270,16500,16240,16360,2070
2023-12-12,16480,16550,16210,16390,4061
2023-12-13,16270,16930,16260,16730,3844
2023-12-14,16320,16490,15820,15900,12140
2023-12-15,16110,16750,15880,15980,14958
2023-12-18,16020,16250,16020,16110,2879
2023-12-19,16280,16770,16050,16530,3903
2023-12-20,16500,16860,16500,16650,5005
2023-12-21,16500,16820,16480,16670,4256
2023-12-22,16560,16750,16500,16560,2784
2023-12-27,16540,16720,16440,16600,1856
2023-12-28,16600,16650,16150,16210,4507
2023-12-29,16280,16330,16050,16190,1745
2024-01-02,16190,16210,15620,15710,3177
2024-01-03,15630,15690,15190,15530,4230
2024-01-04,15650,15950,15310,15420,4157
2024-01-05,15190,15190,14920,15090,3986
2024-01-08,15020,15110,14900,15000,4298
2024-01-09,15150,15470,15090,15400,13283
2024-01-10,15600,15950,15410,15860,7146
2024-01-11,15930,16340,15820,16000,5504
2024-01-12,16130,16450,15920,16060,7195
2024-01-15,16060,16200,15450,15500,2193
2024-01-16,15350,15600,15100,15380,2573
2024-01-17,15230,15290,15000,15160,5694
2024-01-18,15320,15660,15000,15110,3594
2024-01-19,15290,15510,15190,15210,3970
2024-01-22,15360,15450,15220,15260,4647
2024-01-23,15350,15390,15020,15070,6253
2024-01-24,15150,15470,14990,15130,8559
2024-01-25,15130,15240,14940,15000,7905
2024-01-26,14910,15180,14840,14990,9325
2024-01-29,14990,15180,14600,14800,4721
2024-01-30,14810,15480,14800,15470,5547
2024-01-31,15330,15680,15220,15570,9238
2024-02-01,15410,15970,15280,15780,6246
2024-02-02,15750,16250,15710,16010,6115
2024-02-05,16010,16120,15390,15540,5257
2024-02-06,15500,15930,15250,15760,6434
2024-02-07,15850,16380,15800,16230,10858
2024-02-08,16300,16470,15940,16110,10542
2024-02-09,16190,16320,15910,16060,1941
2024-02-12,16150,16470,15950,16350,2151
2024-02-13,16350,16360,15730,16000,7321
2024-02-14,15960,16090,15530,15720,3802
2024-02-15,15850,15890,15700,15860,2279
2024-02-16,15900,16280,15900,16180,2347
2024-02-19,16190,16980,16130,16950,10407
2024-02-20,16800,17270,16650,17130,5041
2024-02-21,17250,17480,16860,16960,4263
2024-02-22,17330,18220,17300,18120,10757
2024-02-23,18160,18500,18090,18200,5955
2024-02-26,18150,18980,18050,18900,10606
2024-02-27,18950,18950,18520,18810,4763
2024-02-28,18800,18800,17880,18230,6669
2024-02-29,18480,18550,17760,17940,4930
2024-03-01,18120,18200,17660,17910,4164
2024-03-04,18150,18330,17770,17880,7885
2024-03-05,17700,17950,17550,17790,3596
2024-03-06,17550,17810,17350,17600,5335
2024-03-07,17350,17780,17250,17580,5163
2024-03-08,17700,17800,17200,17660,4924
2024-03-11,17500,17940,17430,17680,3118
2024-03-12,17800,18050,17510,18000,7370
2024-03-13,18000,18200,17760,18030,5755
